Location,Shot_Number,Period,Game_Clock,Shot_Clock,Dribbles,Touch_Time,Shot_Dist,Pts_Type,Shot_Result,Player_Name
H,1,1,6:09:00 AM,19.2,4,3.4,12.1,2,made,russell westbrook
H,2,1,4:45:00 AM,15,10,9.8,18,2,made,russell westbrook
H,3,1,4:20:00 AM,21.3,2,2.4,5.9,2,made,russell westbrook
H,4,1,3:48:00 AM,13.9,12,10.5,12.6,2,missed,russell westbrook
H,5,2,7:32:00 AM,21.4,0,1.4,23.6,3,missed,russell westbrook
H,6,2,6:34:00 AM,10.7,3,3,4.6,2,missed,russell westbrook
H,7,2,6:30:00 AM,6.6,0,0.2,4.4,2,missed,russell westbrook
H,8,2,5:51:00 AM,20.2,4,4.4,16.7,2,missed,russell westbrook
H,9,2,5:16:00 AM,4.2,1,1.6,26.4,3,made,russell westbrook
H,10,2,4:27:00 AM,15.5,5,7,16.5,2,made,russell westbrook
H,11,2,4:01:00 AM,12,2,3.5,4.8,2,made,russell westbrook
H,12,2,2:25:00 AM,8.7,3,3.8,5,2,made,russell westbrook
H,13,2,12:43:00 AM,6.6,2,3.2,24.9,3,missed,russell westbrook
H,14,3,10:20:00 AM,10,1,1.4,20.5,2,missed,russell westbrook
H,15,3,9:02:00 AM,2.6,1,3.2,28.5,3,missed,russell westbrook
H,16,3,6:59:00 AM,14.2,8,6.6,12.4,2,missed,russell westbrook
H,17,3,6:05:00 AM,18.6,4,4.8,19.3,2,missed,russell westbrook
H,18,3,3:24:00 AM,4,2,3.8,20,2,missed,russell westbrook
A,1,1,10:22:00 AM,4.6,1,1.4,3.3,2,made,russell westbrook
A,2,1,8:13:00 AM,19.1,4,3.8,19.2,2,missed,russell westbrook
A,3,1,5:32:00 AM,19.4,6,4.4,6.1,2,missed,russell westbrook
A,4,1,4:25:00 AM,8.3,3,3.9,17.5,2,made,russell westbrook
A,5,1,3:11:00 AM,16,9,7.6,5.6,2,made,russell westbrook
A,6,1,2:36:00 AM,10.3,1,1.7,22.4,3,missed,russell westbrook
A,7,2,6:10:00 AM,15.5,11,8.6,3.8,2,made,russell westbrook
A,8,2,5:18:00 AM,5.2,12,10.2,12.7,2,missed,russell westbrook
A,9,2,2:52:00 AM,14.3,1,1.3,23.7,3,made,russell westbrook
A,10,2,1:27:00 AM,20.6,0,0.9,25,3,made,russell westbrook
A,11,2,12:03:00 AM,3,24,21.2,6.8,2,missed,russell westbrook
A,12,3,11:16:00 AM,22,3,3.2,7.8,2,missed,russell westbrook
A,13,3,6:58:00 AM,1.9,4,2.2,3.5,2,made,russell westbrook
A,14,3,3:55:00 AM,17.2,0,0.6,1.6,2,made,russell westbrook
A,15,3,2:34:00 AM,17.4,7,6.6,17.2,2,made,russell westbrook
A,16,3,1:58:00 AM,12.4,15,12.1,10.7,2,made,russell westbrook
A,17,4,6:47:00 AM,12.2,11,11.1,17.9,2,missed,russell westbrook
A,18,4,4:30:00 AM,15,11,8.6,3.9,2,made,russell westbrook
A,19,4,3:18:00 AM,22.8,0,0,0.9,2,made,russell westbrook
H,1,1,9:53:00 AM,9.9,5,3.9,4.2,2,made,russell westbrook
H,2,1,9:25:00 AM,18.5,3,3.4,19.7,2,made,russell westbrook
H,3,1,9:02:00 AM,19.4,4,4.1,17.7,2,made,russell westbrook
H,4,1,7:16:00 AM,20.4,3,2.9,16.3,2,missed,russell westbrook
H,5,1,5:29:00 AM,16.8,9,7.1,24.4,3,missed,russell westbrook
H,6,1,4:35:00 AM,20.4,1,2,7.6,2,made,russell westbrook
H,7,1,3:11:00 AM,15.8,11,8.9,7.3,2,made,russell westbrook
H,8,2,6:29:00 AM,12.5,4,4.4,17.2,2,made,russell westbrook
H,9,2,2:08:00 AM,22,1,1.5,3.8,2,made,russell westbrook
H,10,2,1:33:00 AM,10.4,3,3,17.9,2,missed,russell westbrook
H,11,2,1:17:00 AM,10.2,2,2,7.2,2,made,russell westbrook
H,12,3,9:20:00 AM,15.6,9,7.8,7.6,2,missed,russell westbrook
H,13,3,8:44:00 AM,8,3,2.3,4.4,2,missed,russell westbrook
H,14,3,7:02:00 AM,5.4,9,8.1,24.4,3,missed,russell westbrook
H,15,3,6:13:00 AM,13.4,3,2.9,4.6,2,made,russell westbrook
H,16,3,4:21:00 AM,13.4,4,6.1,5.5,2,missed,russell westbrook
H,17,3,3:11:00 AM,17.8,8,5.6,7.9,2,missed,russell westbrook
H,18,4,8:07:00 AM,11.8,11,10.3,13,2,missed,russell westbrook
H,19,4,8:01:00 AM,22.7,0,0.9,1.4,2,made,russell westbrook
H,20,4,7:38:00 AM,21.3,0,0.9,2.5,2,made,russell westbrook
H,21,4,6:52:00 AM,9.5,1,1.4,17.3,2,missed,russell westbrook
H,22,4,5:25:00 AM,4.2,0,1.2,3.9,2,missed,russell westbrook
H,23,4,3:00:00 AM,4.4,4,4.2,15.3,2,made,russell westbrook
H,24,4,2:23:00 AM,8.3,17,16.5,20.9,2,missed,russell westbrook
H,1,1,11:29:00 AM,21.4,4,4.5,3.6,2,made,russell westbrook
H,2,1,10:16:00 AM,10,2,4.3,5.1,2,missed,russell westbrook
H,3,1,8:37:00 AM,18.5,5,6,20.8,2,missed,russell westbrook
H,4,1,6:10:00 AM,8.6,3,4.9,17.1,2,made,russell westbrook
H,5,1,5:36:00 AM,16.7,7,7.6,12.4,2,missed,russell westbrook
H,6,1,2:50:00 AM,14,2,2.9,21.7,2,made,russell westbrook
H,7,2,3:59:00 AM,15.7,0,0.9,27.3,3,missed,russell westbrook
H,8,2,3:44:00 AM,19.9,0,0.9,4.3,2,made,russell westbrook
H,9,2,2:57:00 AM,19.5,5,5,4.3,2,made,russell westbrook
H,10,2,12:30:00 AM,24,0,0.2,1.5,2,made,russell westbrook
H,11,2,12:04:00 AM,,4,3.9,4.2,2,missed,russell westbrook
H,12,3,9:13:00 AM,3.3,2,2.4,23.9,3,missed,russell westbrook
H,13,3,8:26:00 AM,19.3,2,2.6,20,2,made,russell westbrook
H,14,3,4:43:00 AM,21.7,0,1.2,0.9,2,missed,russell westbrook
H,15,3,3:54:00 AM,22,3,2.7,17,2,missed,russell westbrook
H,16,3,3:20:00 AM,16.3,3,3.3,4.6,2,made,russell westbrook
A,1,1,10:39:00 AM,20.6,2,3.2,17.5,2,missed,russell westbrook
A,2,1,9:53:00 AM,20,4,4.4,1.9,2,missed,russell westbrook
A,3,1,7:01:00 AM,13.3,3,4.1,4.5,2,made,russell westbrook
A,4,1,5:55:00 AM,1.3,0,1,27,3,missed,russell westbrook
A,5,1,5:41:00 AM,13.3,9,9.5,4.9,2,made,russell westbrook
A,6,1,5:10:00 AM,15.8,9,8.7,4,2,missed,russell westbrook
A,7,1,3:25:00 AM,13.4,3,3.7,18.2,2,made,russell westbrook
A,8,2,6:17:00 AM,21.1,2,4.1,7.9,2,made,russell westbrook
A,9,2,12:36:00 AM,20,4,4.1,25.2,3,missed,russell westbrook
A,10,3,10:16:00 AM,17.9,7,5.9,3.3,2,missed,russell westbrook
A,11,3,8:15:00 AM,23.7,1,1.5,1.3,2,made,russell westbrook
A,12,3,7:18:00 AM,18.5,5,5.3,18.8,2,made,russell westbrook
A,13,3,6:17:00 AM,14.3,11,10,3.5,2,missed,russell westbrook
A,14,3,4:32:00 AM,19.2,5,5.6,4.1,2,made,russell westbrook
A,15,3,3:21:00 AM,18.7,3,4.2,23.5,3,made,russell westbrook
A,16,4,7:40:00 AM,20.8,4,3,6,2,missed,russell westbrook
A,17,4,6:40:00 AM,19.2,5,4.8,4.5,2,made,russell westbrook
A,18,4,2:37:00 AM,8.1,6,11.2,17.9,2,missed,russell westbrook
A,19,4,12:13:00 AM,5.5,24,18.6,14.6,2,missed,russell westbrook
A,1,1,10:36:00 AM,6.5,6,5.7,18.2,2,missed,russell westbrook
A,2,1,9:24:00 AM,12,1,1.2,19.7,2,missed,russell westbrook
A,3,1,6:44:00 AM,8.6,2,2.9,18.5,2,made,russell westbrook
A,4,1,5:27:00 AM,14.1,2,2,3.8,2,made,russell westbrook
A,5,1,3:20:00 AM,9.8,2,4.1,17.9,2,made,russell westbrook
A,6,2,7:07:00 AM,21.9,0,0,42.2,3,missed,russell westbrook
A,7,2,5:05:00 AM,21.7,1,1.4,2.4,2,made,russell westbrook
A,8,2,2:54:00 AM,13.1,2,1.8,16.8,2,made,russell westbrook
A,9,2,12:51:00 AM,15.2,5,4.3,3.7,2,made,russell westbrook
A,10,2,12:33:00 AM,19.9,4,4.1,19.8,2,missed,russell westbrook
A,11,2,12:02:00 AM,,1,1.6,5.6,2,missed,russell westbrook
A,12,3,10:05:00 AM,20.2,3,2.5,4.4,2,made,russell westbrook
A,13,3,8:58:00 AM,16.7,3,3.3,23.7,3,made,russell westbrook
A,14,3,4:53:00 AM,5,22,17.4,28.7,3,missed,russell westbrook
A,1,1,7:59:00 AM,18.5,4,3.4,15.6,2,missed,russell westbrook
A,2,1,7:32:00 AM,12.1,3,4.5,14.4,2,missed,russell westbrook
A,3,1,6:23:00 AM,17.1,2,4.1,6.5,2,missed,russell westbrook
A,4,1,4:13:00 AM,10.8,0,0.8,24.5,3,missed,russell westbrook
A,5,1,3:48:00 AM,15.5,10,6.9,5.1,2,missed,russell westbrook
A,6,2,6:38:00 AM,11.6,1,2.2,15.8,2,missed,russell westbrook
A,7,2,3:01:00 AM,16.6,9,7.4,3.8,2,made,russell westbrook
A,8,2,2:40:00 AM,17.3,2,2.5,0.4,2,missed,russell westbrook
A,9,2,2:11:00 AM,19.7,4,3.5,3.6,2,made,russell westbrook
A,10,2,1:17:00 AM,15.7,3,3.4,5.9,2,missed,russell westbrook
A,11,3,8:48:00 AM,12.3,0,1,24.2,3,made,russell westbrook
A,12,3,8:15:00 AM,9.3,2,2.7,3.3,2,made,russell westbrook
A,13,3,6:51:00 AM,9.3,4,4.2,14.3,2,missed,russell westbrook
A,14,3,5:54:00 AM,15.2,4,4.7,17.2,2,made,russell westbrook
A,15,3,3:24:00 AM,5.4,6,5.2,24,3,missed,russell westbrook
A,16,3,3:09:00 AM,18.5,0,0.5,2.8,2,missed,russell westbrook
A,17,4,4:38:00 AM,4.6,13,9.3,3.8,2,made,russell westbrook
A,18,4,2:37:00 AM,17.6,1,2,5.2,2,missed,russell westbrook
A,19,4,1:02:00 AM,18.9,5,5.2,2.8,2,missed,russell westbrook
A,20,4,12:52:00 AM,20.7,3,2.4,24.3,3,missed,russell westbrook
H,1,1,10:00:00 AM,18,4,4.2,2.6,2,made,russell westbrook
H,2,1,9:05:00 AM,18.1,4,4.6,19,2,missed,russell westbrook
H,3,1,8:37:00 AM,19.4,4,3.9,3.7,2,made,russell westbrook
H,4,1,5:47:00 AM,17.1,1,1.4,24.3,3,made,russell westbrook
H,5,1,4:50:00 AM,17,3,6,25.2,3,made,russell westbrook
H,6,1,4:20:00 AM,9,4,5.2,14.8,2,made,russell westbrook
H,7,1,3:47:00 AM,15,7,7,20.6,2,made,russell westbrook
H,8,2,6:55:00 AM,3.8,2,3.6,19.4,2,missed,russell westbrook
H,9,2,5:43:00 AM,11.7,0,-2.7,3.3,2,missed,russell westbrook
H,10,2,5:06:00 AM,23.4,0,1.7,1.6,2,made,russell westbrook
H,11,2,12:37:00 AM,19.4,4,4.6,26.7,3,made,russell westbrook
H,12,3,10:28:00 AM,19,3,4.5,18.2,2,missed,russell westbrook
H,13,3,9:52:00 AM,1,0,0.7,32.6,3,missed,russell westbrook
H,14,3,9:17:00 AM,11,1,2.9,4.1,2,made,russell westbrook
H,15,3,7:29:00 AM,16,9,7.9,6.1,2,made,russell westbrook
H,16,3,5:11:00 AM,12.4,3,3.3,16.9,2,made,russell westbrook
H,17,3,4:25:00 AM,20.8,5,4.5,12.8,2,made,russell westbrook
A,1,1,11:37:00 AM,1.2,0,0.9,2.2,2,made,russell westbrook
A,2,1,8:29:00 AM,8.5,6,5.2,25.8,3,missed,russell westbrook
A,3,2,8:11:00 AM,11.5,1,2,6.9,2,missed,russell westbrook
A,1,1,11:45:00 AM,10.5,0,3.5,4.7,2,missed,russell westbrook
A,2,1,11:44:00 AM,9.5,0,1,3,2,made,russell westbrook
A,3,1,11:08:00 AM,11,0,1.2,1.6,2,made,russell westbrook
A,4,1,9:25:00 AM,9.9,0,2.2,3.6,2,made,russell westbrook
A,5,1,6:20:00 AM,13.2,10,11.1,16.5,2,missed,russell westbrook
A,6,1,5:45:00 AM,12.2,2,3.9,13.2,2,missed,russell westbrook
A,7,1,5:10:00 AM,5,1,4.4,15.6,2,made,russell westbrook
A,8,1,4:39:00 AM,12.7,0,1.3,5.3,2,missed,russell westbrook
A,9,2,8:40:00 AM,18.9,2,3.4,1.6,2,made,russell westbrook
A,10,2,4:57:00 AM,7.4,1,4.4,7,2,missed,russell westbrook
A,11,2,3:41:00 AM,15.3,9,7.7,13.3,2,missed,russell westbrook
A,12,2,2:15:00 AM,11.6,0,0.6,5.9,2,made,russell westbrook
A,13,2,12:01:00 AM,,1,1.5,5,2,made,russell westbrook
A,14,3,8:05:00 AM,4.7,4,5.3,17.1,2,missed,russell westbrook
A,15,3,7:29:00 AM,5.8,3,3,7.3,2,missed,russell westbrook
A,16,3,7:05:00 AM,14.1,3,3,16.4,2,made,russell westbrook
A,17,3,6:31:00 AM,22,0,0,24.6,2,missed,russell westbrook
A,18,3,6:30:00 AM,21,0,2.4,24.1,3,made,russell westbrook
A,19,3,5:24:00 AM,3.1,7,6.2,17.7,2,missed,russell westbrook
A,20,3,5:02:00 AM,21,4,3.8,5.5,2,made,russell westbrook
A,21,4,7:51:00 AM,19.2,5,4.3,19,2,missed,russell westbrook
A,22,4,7:22:00 AM,14,7,8,5.4,2,missed,russell westbrook
A,23,4,6:43:00 AM,7,5,4.8,12.3,2,made,russell westbrook
A,24,4,6:01:00 AM,5.3,6,6.1,16.8,2,missed,russell westbrook
A,25,4,3:50:00 AM,16.3,7,6.8,24.5,3,missed,russell westbrook
A,26,4,2:47:00 AM,12.1,13,12.2,7,2,missed,russell westbrook
H,1,1,9:06:00 AM,16.7,0,1.8,3.1,2,missed,deandre jordan
H,2,2,4:02:00 AM,9.1,0,0.7,2.6,2,made,deandre jordan
H,3,4,11:29:00 AM,24,0,0.6,4.4,2,made,deandre jordan
H,4,4,10:49:00 AM,24,0,0,1.6,2,missed,deandre jordan
H,5,5,4:30:00 AM,13.5,0,0,5.3,2,missed,deandre jordan
A,1,1,10:50:00 AM,11.6,0,0.2,2.8,2,made,deandre jordan
A,2,1,7:24:00 AM,13.3,0,0.9,0.5,2,made,deandre jordan
A,3,1,5:34:00 AM,13,0,0.8,1.1,2,made,deandre jordan
A,4,1,2:40:00 AM,19.4,0,0.7,2.6,2,missed,deandre jordan
A,5,2,3:33:00 AM,23.8,0,1.7,2.9,2,missed,deandre jordan
A,6,3,7:47:00 AM,23.9,0,1.4,5,2,made,deandre jordan
A,7,4,2:38:00 AM,23.7,0,0.3,25.8,3,missed,deandre jordan
A,1,1,8:03:00 AM,23.2,0,3.7,1.2,2,missed,deandre jordan
A,2,1,1:26:00 AM,24,0,0.8,3.3,2,made,deandre jordan
A,3,2,4:10:00 AM,23.1,0,1.2,3.3,2,made,deandre jordan
A,1,1,5:47:00 AM,21.9,0,0.6,5.9,2,made,deandre jordan
A,2,1,2:57:00 AM,24,0,0.2,1.7,2,made,deandre jordan
A,3,1,12:33:00 AM,20.3,0,5.2,2.8,2,missed,deandre jordan
A,4,2,3:35:00 AM,15.8,0,0.8,1.5,2,made,deandre jordan
A,5,2,2:40:00 AM,21.3,0,3.8,3.1,2,missed,deandre jordan
A,6,4,9:27:00 AM,24,0,0.4,5.5,2,made,deandre jordan
A,1,1,11:45:00 AM,11.3,0,0.7,3.3,2,made,deandre jordan
A,2,1,5:44:00 AM,21.7,0,1.9,1.9,2,missed,deandre jordan
A,3,1,5:42:00 AM,24,0,0.2,1.5,2,made,deandre jordan
A,4,1,2:37:00 AM,24,0,0.3,4.9,2,made,deandre jordan
A,5,2,4:25:00 AM,24,0,0,13.7,2,made,deandre jordan
A,6,2,4:02:00 AM,10,0,0.6,3.8,2,made,deandre jordan
A,7,2,2:58:00 AM,11.9,0,0.6,2.5,2,missed,deandre jordan
A,8,2,1:19:00 AM,12.3,0,0.6,2.4,2,made,deandre jordan
A,9,2,12:07:00 AM,4.4,0,0,2,2,missed,deandre jordan
A,10,3,7:29:00 AM,16.1,0,0.7,4.2,2,made,deandre jordan
A,11,4,5:45:00 AM,12.2,0,0.7,2.7,2,made,deandre jordan
A,12,4,3:39:00 AM,19.2,0,0.3,3,2,made,deandre jordan
H,1,1,7:11:00 AM,14,0,0.8,4.4,2,made,deandre jordan
H,2,3,10:07:00 AM,13.5,0,0.7,0.4,2,made,deandre jordan
H,3,3,6:12:00 AM,23.3,0,1.2,5,2,made,deandre jordan
H,4,3,12:02:00 AM,,0,0,4.8,2,made,deandre jordan
H,1,1,11:44:00 AM,24,0,0,2.3,2,made,deandre jordan
H,2,1,10:03:00 AM,24,0,2.1,3.3,2,missed,deandre jordan
H,3,1,8:26:00 AM,17.3,0,0.8,2.6,2,missed,deandre jordan
H,4,1,5:15:00 AM,6.8,0,0.8,3,2,missed,deandre jordan
H,5,1,5:15:00 AM,6.2,0,-0.1,0.9,2,missed,deandre jordan
H,6,1,5:13:00 AM,24,0,0,1.7,2,missed,deandre jordan
H,7,2,5:58:00 AM,16,0,0.7,1.8,2,made,deandre jordan
H,8,2,3:57:00 AM,22.5,0,2.2,4.9,2,missed,deandre jordan
H,9,2,3:33:00 AM,13,1,2.3,2.5,2,made,deandre jordan
H,10,2,3:05:00 AM,24,0,1.2,1.3,2,made,deandre jordan
H,11,2,1:15:00 AM,12.3,0,0.4,0.9,2,made,deandre jordan
H,1,1,4:40:00 AM,9.7,1,1.8,7.7,2,missed,deandre jordan
H,2,1,4:08:00 AM,10,2,1.5,1.2,2,made,deandre jordan
H,3,1,12:34:00 AM,11.8,0,0.7,2.9,2,made,deandre jordan
H,4,3,10:11:00 AM,13.6,0,0.3,3.8,2,made,deandre jordan
H,5,3,7:14:00 AM,10.5,0,0.6,2.8,2,made,deandre jordan
H,6,3,3:34:00 AM,21.3,0,0.8,6.7,2,made,deandre jordan
H,7,3,2:11:00 AM,24,0,0,1.8,2,made,deandre jordan
H,8,3,1:23:00 AM,4.5,0,0.8,3.6,2,made,deandre jordan
H,9,3,12:08:00 AM,,0,0.8,5.3,2,missed,deandre jordan
H,10,3,12:07:00 AM,,0,0.4,3.7,2,made,deandre jordan
H,11,4,6:27:00 AM,23.7,0,0.1,3.2,2,missed,deandre jordan
H,1,1,6:34:00 AM,16.6,0,2.3,5.7,2,missed,deandre jordan
H,2,1,3:57:00 AM,17.9,1,1.5,1.2,2,made,deandre jordan
H,3,2,5:13:00 AM,24,1,1.4,1.4,2,made,deandre jordan
H,4,3,6:06:00 AM,11.2,0,0.6,4.1,2,made,deandre jordan
H,5,3,1:46:00 AM,23.3,0,1.1,5,2,made,deandre jordan
H,6,4,10:37:00 AM,7.7,0,0,1.9,2,made,deandre jordan
H,7,4,7:39:00 AM,24,0,0.3,3.5,2,missed,deandre jordan
H,8,4,12:40:00 AM,24,0,0.3,1.6,2,made,deandre jordan
A,1,1,10:12:00 AM,16.2,0,2.1,2.5,2,missed,deandre jordan
A,2,1,9:04:00 AM,12.3,0,0.2,4.4,2,made,deandre jordan
A,3,1,7:39:00 AM,18.7,1,1.3,2.8,2,made,deandre jordan
A,4,1,6:33:00 AM,23.9,0,0.6,3.3,2,missed,deandre jordan
A,5,1,3:55:00 AM,12.5,0,0.3,3.3,2,made,deandre jordan
A,6,3,6:34:00 AM,20.3,0,0.8,2.8,2,made,deandre jordan
A,7,3,3:20:00 AM,9,0,1.1,1.6,2,made,deandre jordan
A,8,3,1:57:00 AM,24,0,0.8,3.8,2,made,deandre jordan
A,9,3,1:30:00 AM,24,0,0,3.4,2,missed,deandre jordan
A,10,4,11:36:00 AM,24,0,0,0.8,2,missed,deandre jordan
A,11,4,9:53:00 AM,9,0,0.7,3.1,2,made,deandre jordan
A,12,4,8:17:00 AM,24,0,0.8,4,2,made,deandre jordan
A,1,1,7:37:00 AM,20,0,0.6,4.1,2,missed,deandre jordan
A,2,2,6:37:00 AM,24,0,1.2,0.6,2,made,deandre jordan
A,3,3,9:02:00 AM,9.4,0,0.4,2.1,2,made,deandre jordan
A,4,3,6:43:00 AM,10.5,0,0.8,2.7,2,made,deandre jordan
A,5,3,6:09:00 AM,24,0,2.7,3.5,2,missed,deandre jordan
A,6,3,1:35:00 AM,13.7,0,0,3.3,2,missed,deandre jordan
A,1,1,11:36:00 AM,21.8,1,2.8,4.2,2,made,deandre jordan
A,2,1,5:23:00 AM,24,0,0,3.5,2,missed,deandre jordan
A,3,1,3:44:00 AM,14.6,0,0.3,1.2,2,made,deandre jordan
A,4,1,3:13:00 AM,24,0,0.3,1.6,2,made,deandre jordan
A,5,2,5:05:00 AM,1.9,2,3,6.2,2,missed,deandre jordan
A,6,2,1:34:00 AM,19.9,0,0.4,0.7,2,made,deandre jordan
A,1,1,8:21:00 AM,15.9,0,0.2,1.9,2,made,deandre jordan
A,2,2,6:46:00 AM,20.1,0,0.2,3.7,2,missed,deandre jordan
A,3,2,4:52:00 AM,12.4,0,0,1.7,2,made,deandre jordan
A,4,3,9:34:00 AM,23.7,0,0.8,3.7,2,made,deandre jordan
A,1,1,8:14:00 AM,15.3,0,0.8,5.3,2,made,deandre jordan
A,2,1,7:42:00 AM,10.3,0,0.2,3,2,made,deandre jordan
A,3,1,4:53:00 AM,14.3,0,0,0.4,2,made,deandre jordan
A,4,1,1:56:00 AM,18.3,0,0.2,3.7,2,made,deandre jordan
A,5,3,10:36:00 AM,9.3,1,0.4,0.8,2,made,deandre jordan
A,6,3,2:29:00 AM,24,0,1.2,1.5,2,missed,deandre jordan
A,7,3,2:29:00 AM,23.6,0,0,3.9,2,missed,deandre jordan
A,8,3,2:28:00 AM,23.6,0,0,4.2,2,missed,deandre jordan
A,9,3,1:12:00 AM,24,0,0.3,1.5,2,made,deandre jordan
A,10,3,12:16:00 AM,11,0,0,0.8,2,made,deandre jordan
A,11,4,5:48:00 AM,24,0,0.4,2.4,2,made,deandre jordan
A,12,4,5:18:00 AM,10.1,0,0.4,1.5,2,made,deandre jordan
A,13,4,1:13:00 AM,24,1,1.2,0.8,2,made,deandre jordan
A,1,1,10:50:00 AM,17.9,0,0.7,3.9,2,missed,deandre jordan
A,2,1,6:31:00 AM,16.2,0,0.4,1.2,2,made,deandre jordan
A,3,1,4:34:00 AM,9,0,0.3,0.1,2,made,deandre jordan
A,4,4,6:14:00 AM,10,0,0.4,0.9,2,made,deandre jordan
A,5,4,5:02:00 AM,24,0,0.2,2.4,2,missed,deandre jordan
A,1,1,9:21:00 AM,15.2,0,1.1,4.7,2,missed,deandre jordan
A,2,1,8:55:00 AM,8.7,1,1.2,4.7,2,made,deandre jordan
A,3,1,4:41:00 AM,23,1,2.1,4,2,made,deandre jordan
A,4,2,5:50:00 AM,24,0,0.3,1.3,2,made,deandre jordan
A,5,2,5:13:00 AM,23.2,0,1,3.7,2,made,deandre jordan
A,6,3,8:59:00 AM,4.2,0,0,2.9,2,made,deandre jordan
A,7,4,5:41:00 AM,24,0,0.7,3.5,2,made,deandre jordan
A,1,1,9:02:00 AM,13.2,0,0.8,5.3,2,made,deandre jordan
A,2,2,3:54:00 AM,22.6,1,1.8,6.4,2,made,deandre jordan
A,3,2,2:59:00 AM,17,0,0,3.3,2,missed,deandre jordan
A,4,2,2:18:00 AM,23.8,0,0.5,3.7,2,made,deandre jordan
A,5,3,6:26:00 AM,24,0,0.1,2.8,2,missed,deandre jordan
A,6,3,2:02:00 AM,3.6,0,0.7,0.8,2,made,deandre jordan
H,1,1,9:44:00 AM,21.4,2,3.4,7.5,2,missed,deandre jordan
H,2,2,5:00:00 AM,5.6,0,0,1.9,2,made,deandre jordan
H,3,2,3:41:00 AM,24,0,0,1.4,2,made,deandre jordan
H,4,2,1:33:00 AM,5.5,0,3.4,1.6,2,missed,deandre jordan
H,5,2,12:22:00 AM,12.4,0,2.5,1.4,2,made,deandre jordan
A,1,1,9:12:00 AM,15,0,0.7,3,2,made,deandre jordan
A,2,1,6:58:00 AM,13,0,0.4,1.8,2,made,deandre jordan
A,3,2,6:13:00 AM,19.2,0,0.3,3.5,2,made,deandre jordan
A,4,3,9:26:00 AM,9.3,0,0,2.9,2,made,deandre jordan
A,5,4,2:29:00 AM,23.9,0,1.4,5.8,2,made,deandre jordan
H,1,1,10:07:00 AM,18.9,0,0.3,0.7,2,made,deandre jordan
H,2,1,7:08:00 AM,15.1,0,1,4.1,2,made,deandre jordan
H,3,1,5:43:00 AM,12.4,0,0.8,2,2,made,deandre jordan
H,4,1,1:26:00 AM,14.1,0,0.1,1.1,2,made,deandre jordan
H,5,2,6:19:00 AM,13.8,0,0.9,5.9,2,made,deandre jordan
H,6,2,5:11:00 AM,24,0,0.1,0.9,2,made,deandre jordan
H,7,3,6:00:00 AM,9,0,0.4,1.4,2,made,deandre jordan
H,1,1,7:29:00 AM,15.1,0,0.7,3.2,2,made,deandre jordan
H,2,1,6:33:00 AM,19.6,0,0.3,2.8,2,made,deandre jordan
H,3,1,5:55:00 AM,10.7,1,2.1,5.1,2,made,deandre jordan
H,4,1,3:53:00 AM,15.6,0,0.5,2.8,2,made,deandre jordan
H,5,3,8:19:00 AM,24,0,0.1,3.5,2,made,deandre jordan
H,6,3,7:36:00 AM,5,0,0.2,4.1,2,made,deandre jordan
H,7,3,6:33:00 AM,24,0,0,0.8,2,made,deandre jordan
H,8,3,4:16:00 AM,14.3,0,0.4,3.1,2,made,deandre jordan
H,9,3,3:56:00 AM,17.2,0,0.6,1,2,missed,deandre jordan
A,1,1,3:57:00 AM,17.3,0,1.6,5.5,2,missed,deandre jordan
A,2,2,5:18:00 AM,15,0,0.1,3.6,2,made,deandre jordan
A,3,2,3:48:00 AM,5.3,0,0.1,9,2,missed,deandre jordan
A,4,2,2:49:00 AM,20.9,1,3.6,1.9,2,missed,deandre jordan
A,5,3,9:50:00 AM,24,0,0.8,3.7,2,made,deandre jordan
A,6,3,4:15:00 AM,17.6,0,0.7,4,2,made,deandre jordan
H,1,1,9:32:00 AM,23,0,2,1,2,made,deandre jordan
H,2,1,8:56:00 AM,24,0,0,5,2,made,deandre jordan
H,3,1,5:26:00 AM,10.6,1,1.5,3.7,2,made,deandre jordan
H,4,1,4:02:00 AM,24,0,0.4,2.5,2,made,deandre jordan
H,5,2,8:56:00 AM,24,0,0.1,1.7,2,missed,deandre jordan
H,6,2,7:24:00 AM,24,0,0.1,1.7,2,made,deandre jordan
H,7,3,7:33:00 AM,24,0,0,3.6,2,made,deandre jordan
H,8,4,8:32:00 AM,24,0,0.4,0.3,2,made,deandre jordan
A,1,1,11:15:00 AM,21.7,1,1.4,6.7,2,made,deandre jordan
A,2,1,10:41:00 AM,24,0,0.3,4.4,2,made,deandre jordan
A,3,1,10:10:00 AM,20.8,0,0.3,2.9,2,made,deandre jordan
A,4,1,8:36:00 AM,19,0,0.4,2.5,2,made,deandre jordan
A,5,2,8:46:00 AM,24,0,0,2.7,2,made,deandre jordan
A,6,2,1:25:00 AM,19.6,0,0.6,4.9,2,made,deandre jordan
A,7,3,6:30:00 AM,23.9,0,0,3.2,2,made,deandre jordan
A,8,4,6:37:00 AM,21.9,0,0.6,3.6,2,made,deandre jordan
H,1,1,8:09:00 AM,17.1,0,0.8,1.7,2,missed,deandre jordan
H,2,2,3:43:00 AM,24,0,0.4,1.2,2,made,deandre jordan
H,3,3,11:05:00 AM,24,0,0.6,3.1,2,made,deandre jordan
H,1,1,11:48:00 AM,24,0,0,0.6,2,made,deandre jordan
